cell_id,ndvi_mean
-31.5000_-58.2500,0.6605305978898007
-31.5000_-58.5000,0.5391150058616647
-31.5000_-58.7500,0.5886103165298945
-31.5000_-59.0000,0.6146667057444314
-31.5000_-59.2500,0.6652049237983587
-31.5000_-59.5000,0.6319953106682298
-31.5000_-59.7500,0.5690432590855803
-31.5000_-60.0000,0.5933629542790152
-31.5000_-60.2500,0.5216495896834701
-31.5000_-60.5000,0.6203426729191089
-31.5000_-60.7500,0.5433232121922627
-31.5000_-61.0000,0.5502855803048066
-31.5000_-61.2500,0.5056438452520516
-31.5000_-61.5000,0.47807139507620167
-31.5000_-61.7500,0.477815123094959
-31.5000_-62.0000,0.4883859320046894
-31.5000_-62.2500,0.4862430246189918
-31.5000_-62.5000,0.4754389214536928
-31.5000_-62.7500,0.4554574443141852
-31.5000_-63.0000,0.49380937866354047
-31.5000_-63.2500,0.4728014067995311
-31.5000_-63.5000,0.43426072684642436
-31.5000_-63.7500,0.4069282532239156
-31.5000_-64.0000,0.41025240328253226
-31.5000_-64.2500,0.39261570926143025
-31.5000_-64.5000,0.5133434935521688
-31.5000_-64.7500,0.4210504103165299
-31.5000_-65.0000,0.45844513481828836
-31.5000_-65.2500,0.42802719812426726
-31.5000_-65.5000,0.4717449003516999
-31.5000_-65.7500,0.4893031652989449
-31.5000_-66.0000,0.43941395076201645
-31.5000_-66.2500,0.330974325908558
-31.5000_-66.5000,0.35847796014067995
-31.5000_-66.7500,0.3415008206330598
-31.5000_-67.0000,0.1760617819460727
-31.5000_-67.2500,0.17914419695193434
-31.5000_-67.5000,0.1659772567409144
-31.5000_-67.7500,0.1907400937866354
-31.5000_-68.0000,0.21539941383352873
-31.7500_-56.0000,0.684088042203986
-31.7500_-56.2500,0.6492553341148887
-31.7500_-56.5000,0.6255825322391559
-31.7500_-56.7500,0.6266797186400939
-31.7500_-57.0000,0.6373188745603752
-31.7500_-57.2500,0.6614799531066823
-31.7500_-57.5000,0.621683001172333
-31.7500_-57.7500,0.6739035169988277
-31.7500_-58.0000,0.6344818288393905
-31.7500_-58.2500,0.7817341148886284
-31.7500_-58.5000,0.6292509964830012
-31.7500_-58.7500,0.5328085580304807
-31.7500_-59.0000,0.5724424384525205
-31.7500_-59.2500,0.6057709261430246
-31.7500_-59.5000,0.6124801875732708
-31.7500_-59.7500,0.5745359906213364
-31.7500_-60.0000,0.541251817116061
-31.7500_-60.2500,0.5541410316529894
-31.7500_-60.5000,0.35625216881594374
-31.7500_-60.7500,0.6398606096131302
-31.7500_-61.0000,0.5136147713950762
-31.7500_-61.2500,0.5204140679953106
-31.7500_-61.5000,0.4657121922626026
-31.7500_-61.7500,0.49058077373974207
-31.7500_-62.0000,0.44644267291910905
-31.7500_-62.2500,0.46870832356389214
-31.7500_-62.5000,0.4415799531066823
-31.7500_-62.7500,0.46663856975381013
-31.7500_-63.0000,0.45518511137162954
-31.7500_-63.2500,0.44988698710433767
-31.7500_-63.5000,0.44065099648300116
-31.7500_-63.7500,0.38423856975381004
-31.7500_-64.0000,0.3586284876905041
-31.7500_-64.2500,0.4191596717467761
-31.7500_-64.5000,0.5563405627198125
-31.7500_-64.7500,0.4761846424384525
-31.7500_-65.0000,0.403164243845252
-31.7500_-65.2500,0.5038184056271982
-31.7500_-65.5000,0.5160154747948418
-31.7500_-65.7500,0.4698354044548652
-31.7500_-66.0000,0.41327713950762013
-31.7500_-66.2500,0.3703932004689332
-31.7500_-66.5000,0.3859516998827667
-31.7500_-66.7500,0.2893926143024619
-31.7500_-67.0000,0.2301767878077374
-31.7500_-67.2500,0.19687280187573272
-31.7500_-67.5000,0.14404654161781946
-31.7500_-67.7500,0.1593538100820633
-31.7500_-68.0000,0.16363610785463073
-32.0000_-56.0000,0.7189135990621336
-32.0000_-56.2500,0.5978826494724502
-32.0000_-56.5000,0.6260222743259086
-32.0000_-56.7500,0.6194005861664713
-32.0000_-57.0000,0.6120269636576787
-32.0000_-57.2500,0.6180547479484173
-32.0000_-57.5000,0.6976800703399766
-32.0000_-57.7500,0.6676434935521689
-32.0000_-58.0000,0.6375914419695193
-32.0000_-58.2500,0.730220633059789
-32.0000_-58.5000,0.601578898007034
-32.0000_-58.7500,0.5570052754982415
-32.0000_-59.0000,0.5688948417350528
-32.0000_-59.2500,0.6151640093786636
-32.0000_-59.5000,0.6138234466588511
-32.0000_-59.7500,0.582416060961313
-32.0000_-60.0000,0.5387018757327081
-32.0000_-60.2500,0.5086719812426729
-32.0000_-60.5000,0.520339038686987
-32.0000_-60.7500,0.5629699882766707
-32.0000_-61.0000,0.5023461899179367
-32.0000_-61.2500,0.5094846424384525
-32.0000_-61.5000,0.48882567409144195
-32.0000_-61.7500,0.5122866354044548
-32.0000_-62.0000,0.44541512309495895
-32.0000_-62.2500,0.4196127784290739
-32.0000_-62.5000,0.4372705744431419
-32.0000_-62.7500,0.4514997655334115
-32.0000_-63.0000,0.4336871043376319
-32.0000_-63.2500,0.4751094958968347
-32.0000_-63.5000,0.4221203985932005
-32.0000_-63.7500,0.4304438452520516
-32.0000_-64.0000,0.39423997655334114
-32.0000_-64.2500,0.39343950762016416
-32.0000_-64.5000,0.547505978898007
-32.0000_-64.7500,0.5082015240328254
-32.0000_-65.0000,0.6103459554513482
-32.0000_-65.2500,0.4442445486518171
-32.0000_-65.5000,0.45054302461899176
-32.0000_-65.7500,0.48473587338804225
-32.0000_-66.0000,0.45967573270808915
-32.0000_-66.2500,0.38304232121922627
-32.0000_-66.5000,0.4104920281359906
-32.0000_-66.7500,0.11262555685814771
-32.0000_-67.0000,0.29333259085580304
-32.0000_-67.2500,0.1728506447831184
-32.0000_-67.5000,0.15027901524032825
-32.0000_-67.7500,0.16693962485345837
-32.0000_-68.0000,0.13922579132473623
-32.2500_-56.0000,0.650653223915592
-32.2500_-56.2500,0.6299586166471277
-32.2500_-56.5000,0.6221259085580305
-32.2500_-56.7500,0.6810230949589683
-32.2500_-57.0000,0.6143392731535756
-32.2500_-57.2500,0.6748644783118406
-32.2500_-57.5000,0.7803948417350528
-32.2500_-57.7500,0.6466641266119578
-32.2500_-58.0000,0.6449593200468934
-32.2500_-58.2500,0.6444112543962486
-32.2500_-58.5000,0.5815898007033998
-32.2500_-58.7500,0.5525805392731535
-32.2500_-59.0000,0.5657810082063306
-32.2500_-59.2500,0.5424188745603752
-32.2500_-59.5000,0.5734824150058616
-32.2500_-59.7500,0.6015805392731536
-32.2500_-60.0000,0.5419828839390387
-32.2500_-60.2500,0.5469691676436108
-32.2500_-60.5000,0.5537070339976554
-32.2500_-60.7500,0.5349028135990621
-32.2500_-61.0000,0.49634220398593204
-32.2500_-61.2500,0.5070719812426729
-32.2500_-61.5000,0.5256589683470105
-32.2500_-61.7500,0.4488752637749121
-32.2500_-62.0000,0.49383575615474795
-32.2500_-62.2500,0.490226611957796
-32.2500_-62.5000,0.4576737397420868
-32.2500_-62.7500,0.4669783118405627
-32.2500_-63.0000,0.4430069167643611
-32.2500_-63.2500,0.4398396248534584
-32.2500_-63.5000,0.429146307151231
-32.2500_-63.7500,0.4216287221570927
-32.2500_-64.0000,0.3783424384525206
-32.2500_-64.2500,0.3927846424384525
-32.2500_-64.5000,0.4852490035169988
-32.2500_-64.7500,0.47671711606096134
-32.2500_-65.0000,0.612302696365768
-32.2500_-65.2500,0.482110082063306
-32.2500_-65.5000,0.47468229777256743
-32.2500_-65.7500,0.4551922626025791
-32.2500_-66.0000,0.5190396248534584
-32.2500_-66.2500,0.46566060961313016
-32.2500_-66.5000,0.39400433763188747
-32.2500_-66.7500,0.2668337631887456
-32.2500_-67.0000,0.3277575615474795
-32.2500_-67.2500,0.25539015240328256
-32.2500_-67.5000,0.2217282532239156
-32.2500_-67.7500,0.17897667057444314
-32.2500_-68.0000,0.1942223915592028
-32.5000_-56.0000,0.6622928487690504
-32.5000_-56.2500,0.6234339976553341
-32.5000_-56.5000,0.6347702227432591
-32.5000_-56.7500,0.6539601406799531
-32.5000_-57.0000,0.6657798358733881
-32.5000_-57.2500,0.7543926143024619
-32.5000_-57.5000,0.6801991793669403
-32.5000_-57.7500,0.6084481828839391
-32.5000_-58.0000,0.6252325908558031
-32.5000_-58.2500,0.5495398593200469
-32.5000_-58.5000,0.6413975381008207
-32.5000_-58.7500,0.5629305978898007
-32.5000_-59.0000,0.5392096131301289
-32.5000_-59.2500,0.584868347010551
-32.5000_-59.5000,0.5126847596717468
-32.5000_-59.7500,0.6178208675263775
-32.5000_-60.0000,0.5476438452520516
-32.5000_-60.2500,0.5352599062133646
-32.5000_-60.5000,0.6107392731535756
-32.5000_-60.7500,0.32224314185228603
-32.5000_-61.0000,0.48056869871043384
-32.5000_-61.2500,0.5124593200468933
-32.5000_-61.5000,0.5155053927315358
-32.5000_-61.7500,0.46775486518171167
-32.5000_-62.0000,0.4541928487690505
-32.5000_-62.2500,0.4588133645955451
-32.5000_-62.5000,0.4171065650644783
-32.5000_-62.7500,0.4184580304806565
-32.5000_-63.0000,0.4213626025791325
-32.5000_-63.2500,0.4329271981242673
-32.5000_-63.5000,0.4101538100820633
-32.5000_-63.7500,0.43263716295427906
-32.5000_-64.0000,0.40211383352872215
-32.5000_-64.2500,0.5080016412661196
-32.5000_-64.5000,0.3964229777256741
-32.5000_-64.7500,0.4479413833528722
-32.5000_-65.0000,0.4671240328253224
-32.5000_-65.2500,0.5368675263774912
-32.5000_-65.5000,0.4223694021101993
-32.5000_-65.7500,0.4072754982415006
-32.5000_-66.0000,0.4591192262602579
-32.5000_-66.2500,0.4834797186400938
-32.5000_-66.5000,0.39855474794841733
-32.5000_-66.7500,0.3330888628370457
-32.5000_-67.0000,0.2556742086752638
-32.5000_-67.2500,0.17492672919109029
-32.5000_-67.5000,0.22606096131301287
-32.5000_-67.7500,0.22256682297772568
-32.5000_-68.0000,0.17594830011723328
-32.7500_-56.0000,0.5085485345838218
-32.7500_-56.2500,0.28790058616647124
-32.7500_-56.5000,0.6093030480656506
-32.7500_-56.7500,0.6408739742086753
-32.7500_-57.0000,0.5976032825322392
-32.7500_-57.2500,0.6581509964830012
-32.7500_-57.5000,0.6352390386869872
-32.7500_-57.7500,0.6191835873388042
-32.7500_-58.0000,0.6653929660023447
-32.7500_-58.2500,0.6612845252051582
-32.7500_-58.5000,0.6633488862837046
-32.7500_-58.7500,0.5670492379835874
-32.7500_-59.0000,0.5397283704572099
-32.7500_-59.2500,0.5517936694021102
-32.7500_-59.5000,0.6046528722157093
-32.7500_-59.7500,0.5608070339976553
-32.7500_-60.0000,0.558119226260258
-32.7500_-60.2500,0.6041866354044549
-32.7500_-60.5000,0.585731184056272
-32.7500_-60.7500,0.48985111371629547
-32.7500_-61.0000,0.48584267291910904
-32.7500_-61.2500,0.4552854630715123
-32.7500_-61.5000,0.46253388042203986
-32.7500_-61.7500,0.444735756154748
-32.7500_-62.0000,0.4662242672919109
-32.7500_-62.2500,0.4136830011723329
-32.7500_-62.5000,0.4301352872215709
-32.7500_-62.7500,0.4326109026963658
-32.7500_-63.0000,0.439540797186401
-32.7500_-63.2500,0.428182532239156
-32.7500_-63.5000,0.43232391559202815
-32.7500_-63.7500,0.44173305978898003
-32.7500_-64.0000,0.40073364595545136
-32.7500_-64.2500,0.39994103165298944
-32.7500_-64.5000,0.40178851113716296
-32.7500_-64.7500,0.4599458382180539
-32.7500_-65.0000,0.49503622508792494
-32.7500_-65.2500,0.3559177022274326
-32.7500_-65.5000,0.39374150058616647
-32.7500_-65.7500,0.4365453692848769
-32.7500_-66.0000,0.3985642438452521
-32.7500_-66.2500,0.4515547479484173
-32.7500_-66.5000,0.4083451348182884
-32.7500_-66.7500,0.35570375146541616
-32.7500_-67.0000,0.33066553341148885
-32.7500_-67.2500,0.19681899179366938
-32.7500_-67.5000,0.19231406799531067
-32.7500_-67.7500,0.2456282532239156
-32.7500_-68.0000,0.18895744431418524
-33.0000_-56.0000,0.629100937866354
-33.0000_-56.2500,0.634351348182884
-33.0000_-56.5000,0.6686433763188746
-33.0000_-56.7500,0.6245941383352873
-33.0000_-57.0000,0.5381924970691677
-33.0000_-57.2500,0.6726153575615474
-33.0000_-57.5000,0.6664590855803048
-33.0000_-57.7500,0.6183327080890973
-33.0000_-58.0000,0.5527345838218054
-33.0000_-58.2500,0.6538832356389216
-33.0000_-58.5000,0.42849718640093787
-33.0000_-58.7500,0.6501728018757327
-33.0000_-59.0000,0.5650533411488863
-33.0000_-59.2500,0.5615500586166472
-33.0000_-59.5000,0.5492929660023447
-33.0000_-59.7500,0.5351478311840563
-33.0000_-60.0000,0.5376032825322392
-33.0000_-60.2500,0.4883626025791325
-33.0000_-60.5000,0.58868898007034
-33.0000_-60.7500,0.4846350527549824
-33.0000_-61.0000,0.45781676436107854
-33.0000_-61.2500,0.46432684642438454
-33.0000_-61.5000,0.4810892145369285
-33.0000_-61.7500,0.42132250879249705
-33.0000_-62.0000,0.41156529894490035
-33.0000_-62.2500,0.4361031652989449
-33.0000_-62.5000,0.41250234466588515
-33.0000_-62.7500,0.41153657678780775
-33.0000_-63.0000,0.41699753810082063
-33.0000_-63.2500,0.44221957796014066
-33.0000_-63.5000,0.450004572098476
-33.0000_-63.7500,0.4310981242672919
-33.0000_-64.0000,0.41442837045720987
-33.0000_-64.2500,0.4391052754982415
-33.0000_-64.5000,0.4239621336459555
-33.0000_-64.7500,0.46077162954279016
-33.0000_-65.0000,0.41330386869871044
-33.0000_-65.2500,0.3520654161781946
-33.0000_-65.5000,0.3571806565064478
-33.0000_-65.7500,0.3936810082063306
-33.0000_-66.0000,0.40727620164126616
-33.0000_-66.2500,0.4251493552168816
-33.0000_-66.5000,0.38989718640093785
-33.0000_-66.7500,0.376732590855803
-33.0000_-67.0000,0.3461509964830012
-33.0000_-67.2500,0.19482649472450178
-33.0000_-67.5000,0.2691461899179367
-33.0000_-67.7500,0.2431892145369285
-33.0000_-68.0000,0.23110046893317704
-33.2500_-56.0000,0.6713134818288394
-33.2500_-56.2500,0.628038100820633
-33.2500_-56.5000,0.6083608440797187
-33.2500_-56.7500,0.6483479484173506
-33.2500_-57.0000,0.6287600234466589
-33.2500_-57.2500,0.7025549824150059
-33.2500_-57.5000,0.6223752637749121
-33.2500_-57.7500,0.5856831184056273
-33.2500_-58.0000,0.6275996483001172
-33.2500_-58.2500,0.6086671746776086
-33.2500_-58.5000,0.6646189917936695
-33.2500_-58.7500,0.5914511137162954
-33.2500_-59.0000,0.5874117233294256
-33.2500_-59.2500,0.5444339976553341
-33.2500_-59.5000,0.5483882766705744
-33.2500_-59.7500,0.5009305978898008
-33.2500_-60.0000,0.5476137162954279
-33.2500_-60.2500,0.5456797186400938
-33.2500_-60.5000,0.4910645955451348
-33.2500_-60.7500,0.4709562719812427
-33.2500_-61.0000,0.4841033997655334
-33.2500_-61.2500,0.4440599062133646
-33.2500_-61.5000,0.4486882766705745
-33.2500_-61.7500,0.44271770222743256
-33.2500_-62.0000,0.4312915592028136
-33.2500_-62.2500,0.45013106682297777
-33.2500_-62.5000,0.4495363423212192
-33.2500_-62.7500,0.4153900351699883
-33.2500_-63.0000,0.4315976553341149
-33.2500_-63.2500,0.48862966002344665
-33.2500_-63.5000,0.44002672919109026
-33.2500_-63.7500,0.4302195779601407
-33.2500_-64.0000,0.4478406799531067
-33.2500_-64.2500,0.42735134818288395
-33.2500_-64.5000,0.42238804220398596
-33.2500_-64.7500,0.41241535756154746
-33.2500_-65.0000,0.38394771395076205
-33.2500_-65.2500,0.38864454865181713
-33.2500_-65.5000,0.3727093786635405
-33.2500_-65.7500,0.34596987104337634
-33.2500_-66.0000,0.3991514654161782
-33.2500_-66.2500,0.46208229777256743
-33.2500_-66.5000,0.45445345838218054
-33.2500_-66.7500,0.4554691676436108
-33.2500_-67.0000,0.3610589683470105
-33.2500_-67.2500,0.20384618991793668
-33.2500_-67.5000,0.32720386869871043
-33.2500_-67.7500,0.2734710433763189
-33.2500_-68.0000,0.2611575615474795
-33.5000_-56.0000,0.6465869871043377
-33.5000_-56.2500,0.6630864009378664
-33.5000_-56.5000,0.5934497069167644
-33.5000_-56.7500,0.613606447831184
-33.5000_-57.0000,0.5961930832356389
-33.5000_-57.2500,0.5982137162954279
-33.5000_-57.5000,0.584252754982415
-33.5000_-57.7500,0.6127587338804221
-33.5000_-58.0000,0.5906984759671747
-33.5000_-58.2500,0.6351131301289568
-33.5000_-58.7500,0.6741784290738569
-33.5000_-59.0000,0.6240159437280188
-33.5000_-59.2500,0.5297390386869871
-33.5000_-59.5000,0.5749505275498242
-33.5000_-59.7500,0.5977178194607269
-33.5000_-60.0000,0.38813411488862837
-33.5000_-60.2500,0.4925901524032825
-33.5000_-60.5000,0.5266393903868699
-33.5000_-60.7500,0.4999575615474795
-33.5000_-61.0000,0.48010539273153574
-33.5000_-61.2500,0.44777315357561553
-33.5000_-61.5000,0.4762977725674092
-33.5000_-61.7500,0.42608593200468936
-33.5000_-62.0000,0.43802579132473624
-33.5000_-62.2500,0.47257303634232123
-33.5000_-62.5000,0.4655486518171161
-33.5000_-62.7500,0.4439575615474795
-33.5000_-63.0000,0.4631890973036342
-33.5000_-63.2500,0.4333474794841735
-33.5000_-63.5000,0.43930867526377493
-33.5000_-63.7500,0.45550234466588513
-33.5000_-64.0000,0.4329531066822978
-33.5000_-64.2500,0.4806382180539273
-33.5000_-64.5000,0.4419890973036342
-33.5000_-64.7500,0.44350773739742083
-33.5000_-65.0000,0.40435134818288393
-33.5000_-65.2500,0.4190807737397421
-33.5000_-65.5000,0.39498780773739744
-33.5000_-65.7500,0.33439507620164133
-33.5000_-66.0000,0.3790797186400938
-33.5000_-66.2500,0.4584072684642439
-33.5000_-66.5000,0.4566237983587339
-33.5000_-66.7500,0.4171468933177022
-33.5000_-67.0000,0.4101227432590856
-33.5000_-67.2500,0.2899887456037515
-33.5000_-67.5000,0.32527033997655336
-33.5000_-67.7500,0.24940726846424383
-33.5000_-68.0000,0.23500926143024617
-33.7500_-56.0000,0.6211740914419694
-33.7500_-56.2500,0.6037487690504103
-33.7500_-56.5000,0.6245335287221572
-33.7500_-56.7500,0.6318058616647128
-33.7500_-57.0000,0.605140328253224
-33.7500_-57.2500,0.6232243845252052
-33.7500_-57.5000,0.593774325908558
-33.7500_-57.7500,0.583063305978898
-33.7500_-58.0000,0.557461899179367
-33.7500_-58.2500,0.610505041031653
-33.7500_-58.7500,0.6904819460726848
-33.7500_-59.0000,0.6579275498241501
-33.7500_-59.2500,0.41709999999999997
-33.7500_-59.5000,0.5880815943728018
-33.7500_-59.7500,0.5119971864009379
-33.7500_-60.0000,0.47243434935521694
-33.7500_-60.2500,0.5076997655334115
-33.7500_-60.5000,0.5333008206330598
-33.7500_-60.7500,0.5285226260257914
-33.7500_-61.0000,0.5185200468933177
-33.7500_-61.2500,0.44373188745603753
-33.7500_-61.5000,0.4701616647127785
-33.7500_-61.7500,0.4521043376318875
-33.7500_-62.0000,0.45394431418522857
-33.7500_-62.2500,0.4089919109026963
-33.7500_-62.5000,0.43160621336459554
-33.7500_-62.7500,0.4170344665885111
-33.7500_-63.0000,0.4628283704572098
-33.7500_-63.2500,0.440541735052755
-33.7500_-63.5000,0.448584876905041
-33.7500_-63.7500,0.45983810082063303
-33.7500_-64.0000,0.4492686987104338
-33.7500_-64.2500,0.44672508792497073
-33.7500_-64.5000,0.45060386869871044
-33.7500_-64.7500,0.4434337631887456
-33.7500_-65.0000,0.4286361078546307
-33.7500_-65.2500,0.4185996483001172
-33.7500_-65.5000,0.3959143024618992
-33.7500_-65.7500,0.3598982415005862
-33.7500_-66.0000,0.327009613130129
-33.7500_-66.2500,0.40419929660023446
-33.7500_-66.5000,0.43417608440797184
-33.7500_-66.7500,0.3796652989449003
-33.7500_-67.0000,0.341510550996483
-33.7500_-67.2500,0.2877926143024619
-33.7500_-67.5000,0.23236846424384525
-33.7500_-67.7500,0.2360923798358734
-33.7500_-68.0000,0.2915107854630715
-34.0000_-56.0000,0.6315600234466588
-34.0000_-56.2500,0.6235736225087926
-34.0000_-56.5000,0.6310786635404455
-34.0000_-56.7500,0.6137203985932005
-34.0000_-57.0000,0.6319382180539274
-34.0000_-57.2500,0.6186720984759672
-34.0000_-57.5000,0.6351649472450176
-34.0000_-57.7500,0.6118575615474795
-34.0000_-58.0000,0.5849732708089098
-34.0000_-58.2500,0.6499636576787807
-34.0000_-58.5000,0.6566783118405628
-34.0000_-58.7500,0.6349012895662369
-34.0000_-59.0000,0.6255004689331771
-34.0000_-59.2500,0.5233005861664713
-34.0000_-59.5000,0.5305123094958969
-34.0000_-59.7500,0.5422060961313013
-34.0000_-60.0000,0.4844432590855803
-34.0000_-60.2500,0.5084119577960141
-34.0000_-60.5000,0.5159420867526378
-34.0000_-60.7500,0.501974794841735
-34.0000_-61.0000,0.4974886283704572
-34.0000_-61.2500,0.4590453692848769
-34.0000_-61.5000,0.3829039859320047
-34.0000_-61.7500,0.40901828839390386
-34.0000_-62.0000,0.4824433763188746
-34.0000_-62.2500,0.4701351699882767
-34.0000_-62.5000,0.43602075029308324
-34.0000_-62.7500,0.44637901524032825
-34.0000_-63.0000,0.44728440797186403
-34.0000_-63.2500,0.4437874560375147
-34.0000_-63.5000,0.4547287221570926
-34.0000_-63.7500,0.4387434935521688
-34.0000_-64.0000,0.4425103165298945
-34.0000_-64.2500,0.44515697538100824
-34.0000_-64.5000,0.48506354044548655
-34.0000_-64.7500,0.4774732708089097
-34.0000_-65.0000,0.4410135990621336
-34.0000_-65.2500,0.42048089097303637
-34.0000_-65.5000,0.38695849941383353
-34.0000_-65.7500,0.35012766705744436
-34.0000_-66.0000,0.3494901524032825
-34.0000_-66.2500,0.36402602579132476
-34.0000_-66.5000,0.3724464243845252
-34.0000_-66.7500,0.3574202813599062
-34.0000_-67.0000,0.30313106682297775
-34.0000_-67.2500,0.2817249706916764
-34.0000_-67.5000,0.2279762016412661
-34.0000_-67.7500,0.2839001172332942
-34.0000_-68.0000,0.2722147713950762
-34.2500_-56.0000,0.6335970691676436
-34.2500_-56.2500,0.5967152403282533
-34.2500_-56.5000,0.5976431418522861
-34.2500_-56.7500,0.5960071512309496
-34.2500_-57.0000,0.6104924970691676
-34.2500_-57.2500,0.6274934349355217
-34.2500_-57.5000,0.6156189917936694
-34.2500_-57.7500,0.618342672919109
-34.2500_-58.0000,0.5807486518171161
-34.2500_-58.5000,0.7329230949589683
-34.2500_-58.7500,0.6250767878077375
-34.2500_-59.0000,0.5521212192262602
-34.2500_-59.2500,0.5434354044548652
-34.2500_-59.5000,0.5454276670574443
-34.2500_-59.7500,0.5296429073856976
-34.2500_-60.0000,0.5018534583821805
-34.2500_-60.2500,0.5055830011723329
-34.2500_-60.5000,0.5064516998827667
-34.2500_-60.7500,0.4909933177022274
-34.2500_-61.0000,0.45911758499413835
-34.2500_-61.2500,0.48082579132473624
-34.2500_-61.5000,0.4258205158264947
-34.2500_-61.7500,0.4544113716295428
-34.2500_-62.0000,0.4454922626025792
-34.2500_-62.2500,0.46545474794841735
-34.2500_-62.5000,0.46890597889800706
-34.2500_-62.7500,0.44103364595545136
-34.2500_-63.0000,0.4600032825322392
-34.2500_-63.2500,0.4476660023446659
-34.2500_-63.5000,0.4482661195779602
-34.2500_-63.7500,0.4273987104337632
-34.2500_-64.0000,0.45145310668229777
-34.2500_-64.2500,0.4931915592028136
-34.2500_-64.5000,0.43749249706916765
-34.2500_-64.7500,0.41285509964830014
-34.2500_-65.0000,0.41069648300117234
-34.2500_-65.2500,0.4183343493552169
-34.2500_-65.5000,0.3472139507620164
-34.2500_-65.7500,0.35700961313012897
-34.2500_-66.0000,0.3198660023446659
-34.2500_-66.2500,0.33840996483001173
-34.2500_-66.5000,0.35099531066822975
-34.2500_-66.7500,0.3364691676436108
-34.2500_-67.0000,0.299027080890973
-34.2500_-67.2500,0.2825137162954279
-34.2500_-67.5000,0.2807443141852286
-34.2500_-67.7500,0.266289917936694
-34.2500_-68.0000,0.2799342321219226
-34.5000_-56.0000,0.6074682297772567
-34.5000_-56.2500,0.6032406799531067
-34.5000_-56.5000,0.608768347010551
-34.5000_-56.7500,0.5868249706916765
-34.5000_-57.0000,0.6256423212192262
-34.5000_-58.7500,0.38333177022274323
-34.5000_-59.0000,0.5510572098475968
-34.5000_-59.2500,0.5548601406799532
-34.5000_-59.5000,0.5386637749120751
-34.5000_-59.7500,0.5292785463071512
-34.5000_-60.0000,0.5200117233294256
-34.5000_-60.2500,0.47747385697538103
-34.5000_-60.5000,0.4953851113716296
-34.5000_-60.7500,0.49159097303634236
-34.5000_-61.0000,0.46768194607268465
-34.5000_-61.2500,0.49864888628370463
-34.5000_-61.5000,0.4858950762016413
-34.5000_-61.7500,0.5157126611957796
-34.5000_-62.0000,0.48317385697538107
-34.5000_-62.2500,0.458337631887456
-34.5000_-62.5000,0.4938275498241501
-34.5000_-62.7500,0.4716574443141852
-34.5000_-63.0000,0.478456389214537
-34.5000_-63.2500,0.4541685814771395
-34.5000_-63.5000,0.4632835873388042
-34.5000_-63.7500,0.4149019929660024
-34.5000_-64.0000,0.4740324736225088
-34.5000_-64.2500,0.4354759671746776
-34.5000_-64.5000,0.42522391559202816
-34.5000_-64.7500,0.40842086752637746
-34.5000_-65.0000,0.39382403282532236
-34.5000_-65.2500,0.3836649472450176
-34.5000_-65.5000,0.3603150058616647
-34.5000_-65.7500,0.31975181711606093
-34.5000_-66.0000,0.30140386869871044
-34.5000_-66.2500,0.32268991793669405
-34.5000_-66.5000,0.34565849941383353
-34.5000_-66.7500,0.3171855803048066
-34.5000_-67.0000,0.3641431418522861
-34.5000_-67.2500,0.2881368112543962
-34.5000_-67.5000,0.3186638921453693
-34.5000_-67.7500,0.2979878077373974
-34.5000_-68.0000,0.29084759671746774
-34.7500_-56.0000,0.5651665885111372
-34.7500_-56.2500,0.49499308323563895
-34.7500_-56.5000,0.565169753810082
-34.7500_-58.5000,0.3148153575615475
-34.7500_-58.7500,0.5382752637749121
-34.7500_-59.0000,0.5490237983587339
-34.7500_-59.2500,0.5673093786635405
-34.7500_-59.5000,0.5394985932004689
-34.7500_-59.7500,0.5283351699882767
-34.7500_-60.0000,0.5218946072684643
-34.7500_-60.2500,0.5111559202813599
-34.7500_-60.5000,0.4875046893317702
-34.7500_-60.7500,0.46959132473622506
-34.7500_-61.0000,0.5040777256740915
-34.7500_-61.2500,0.47545474794841736
-34.7500_-61.5000,0.5302728018757327
-34.7500_-61.7500,0.5036024618991793
-34.7500_-62.0000,0.4894589683470106
-34.7500_-62.2500,0.35182321219226265
-34.7500_-62.5000,0.45315885111371634
-34.7500_-62.7500,0.4334602579132474
-34.7500_-63.0000,0.4778690504103165
-34.7500_-63.2500,0.4669135990621337
-34.7500_-63.5000,0.5031840562719813
-34.7500_-63.7500,0.4519491207502931
-34.7500_-64.0000,0.4208854630715123
-34.7500_-64.2500,0.4532736225087925
-34.7500_-64.5000,0.42119167643610783
-34.7500_-64.7500,0.3980662368112544
-34.7500_-65.0000,0.4131005861664713
-34.7500_-65.2500,0.38344407971864014
-34.7500_-65.5000,0.3937348182883939
-34.7500_-65.7500,0.35099062133645953
-34.7500_-66.0000,0.30294220398593197
-34.7500_-66.2500,0.32999742086752637
-34.7500_-66.5000,0.39184583821805397
-34.7500_-66.7500,0.3762961313012895
-34.7500_-67.0000,0.3501847596717468
-34.7500_-67.2500,0.2909271981242673
-34.7500_-67.5000,0.3077645955451348
-34.7500_-67.7500,0.40868499413833526
-34.7500_-68.0000,0.37217584994138336
-35.0000_-57.7500,0.5548135990621337
-35.0000_-58.0000,0.5001392731535756
-35.0000_-58.2500,0.5839162954279016
-35.0000_-58.5000,0.5409895662368113
-35.0000_-58.7500,0.5815452520515827
-35.0000_-59.0000,0.5670546307151231
-35.0000_-59.2500,0.5290318874560376
